tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt3881784	movie	Stronger	Stronger	0.0	2017.0		119	Biography,Drama
tt1626146	movie	Hector and the Search for Happiness	Hector and the Search for Happiness	0.0	2014.0		114	Adventure,Comedy,Drama
tt0100404	movie	Presumed Innocent	Presumed Innocent	0.0	1990.0		127	Mystery,Thriller
tt1517268	movie	Barbie	Barbie	0.0	2023.0		114	Adventure,Comedy,Fantasy
tt1477834	movie	Aquaman	Aquaman	0.0	2018.0		143	Action,Adventure,Fantasy
tt1790864	movie	The Maze Runner	The Maze Runner	0.0	2014.0		113	Action,Mystery,Sci-Fi
tt2379713	movie	Spectre	Spectre	0.0	2015.0		148	Action,Adventure,Thriller
tt3385516	movie	X-Men: Apocalypse	X-Men: Apocalypse	0.0	2016.0		144	Action,Adventure,Sci-Fi
tt0315327	movie	Bruce Almighty	Bruce Almighty	0.0	2003.0		101	Comedy,Fantasy
tt0232500	movie	The Fast and the Furious	The Fast and the Furious	0.0	2001.0		106	Action,Crime,Thriller
tt0286106	movie	Signs	Signs	0.0	2002.0		106	Drama,Mystery,Sci-Fi
tt1409024	movie	Men in Black³	Men in Black³	0.0	2012.0		106	Action,Adventure,Comedy
tt0343660	movie	50 First Dates	50 First Dates	0.0	2004.0		99	Comedy,Drama,Romance
tt1068680	movie	Yes Man	Yes Man	0.0	2008.0		104	Comedy,Romance
tt1041829	movie	The Proposal	The Proposal	0.0	2009.0		108	Comedy,Drama,Romance
tt2798920	movie	Annihilation	Annihilation	0.0	2018.0		115	Adventure,Drama,Horror
tt6857112	movie	Us	Us	0.0	2019.0		116	Horror,Mystery,Thriller
tt1104001	movie	Tron: Legacy	Tron: Legacy	0.0	2010.0		125	Action,Adventure,Sci-Fi
tt1591095	movie	Insidious	Insidious	0.0	2010.0		103	Horror,Mystery,Thriller
tt1037705	movie	The Book of Eli	The Book of Eli	0.0	2010.0		118	Action,Adventure,Drama
tt0399201	movie	The Island	The Island	0.0	2005.0		136	Action,Sci-Fi,Thriller
tt0293662	movie	The Transporter	The Transporter	0.0	2002.0		92	Action,Crime,Thriller
tt1598778	movie	Contagion	Contagion	0.0	2011.0		106	Drama,Thriller
tt1478338	movie	Bridesmaids	Bridesmaids	0.0	2011.0		125	Comedy
tt0438097	movie	Ice Age: The Meltdown	Ice Age: The Meltdown	0.0	2006.0		91	Adventure,Animation,Comedy
tt0258000	movie	Panic Room	Panic Room	0.0	2002.0		112	Crime,Drama,Thriller
tt0112442	movie	Bad Boys	Bad Boys	0.0	1995.0		119	Action,Comedy,Crime
tt0212985	movie	Hannibal	Hannibal	0.0	2001.0		131	Crime,Drama,Thriller
tt0450385	movie	1408	1408	0.0	2007.0		104	Fantasy,Horror,Mystery
tt10954984	movie	Nope	Nope	0.0	2022.0		130	Horror,Mystery,Sci-Fi
tt1922777	movie	Sinister	Sinister	0.0	2012.0		110	Horror,Mystery,Thriller
tt3235888	movie	It Follows	It Follows	0.0	2014.0		100	Horror,Mystery,Thriller
tt6105098	movie	The Lion King	The Lion King	0.0	2019.0		118	Adventure,Animation,Drama
tt0102057	movie	Hook	Hook	0.0	1991.0		142	Adventure,Comedy,Family
tt8936646	movie	Extraction	Extraction	0.0	2020.0		116	Action,Crime,Thriller
tt0243155	movie	Bridget Jones's Diary	Bridget Jones's Diary	0.0	2001.0		97	Comedy,Drama,Romance
tt1823672	movie	Chappie	Chappie	0.0	2015.0		120	Action,Crime,Drama
tt0478087	movie	21	21	0.0	2008.0		123	Crime,Drama,Thriller
tt1401152	movie	Unknown	Unknown	0.0	2011.0		113	Action,Mystery,Thriller
tt0486822	movie	Disturbia	Disturbia	0.0	2007.0		105	Crime,Drama,Mystery
tt2321549	movie	The Babadook	The Babadook	0.0	2014.0		94	Drama,Horror,Mystery
tt1289401	movie	Ghostbusters	Ghostbusters	0.0	2016.0		117	Action,Comedy,Fantasy
tt1588173	movie	Warm Bodies	Warm Bodies	0.0	2013.0		98	Comedy,Horror,Romance
tt0430922	movie	Role Models	Role Models	0.0	2008.0		99	Comedy
tt0397892	movie	Bolt	Bolt	0.0	2008.0		96	Adventure,Animation,Comedy
tt0079501	movie	Mad Max	Mad Max	0.0	1979.0		88	Action,Adventure,Sci-Fi
tt1684562	movie	The Fall Guy	The Fall Guy	0.0	2024.0		126	Action,Comedy,Drama
tt0339291	movie	A Series of Unfortunate Events	A Series of Unfortunate Events	0.0	2004.0		108	Adventure,Comedy,Family
tt7798634	movie	Ready or Not	Ready or Not	0.0	2019.0		95	Action,Comedy,Horror
tt0139134	movie	Cruel Intentions	Cruel Intentions	0.0	1999.0		97	Drama,Romance
tt0477080	movie	Unstoppable	Unstoppable	0.0	2010.0		98	Action,Thriller
tt1606389	movie	The Vow	The Vow	0.0	2012.0		104	Drama,Romance
tt1277953	movie	Madagascar 3: Europe's Most Wanted	Madagascar 3: Europe's Most Wanted	0.0	2012.0		93	Adventure,Animation,Comedy
tt4520988	movie	Frozen II	Frozen II	0.0	2019.0		103	Adventure,Animation,Comedy
tt0120746	movie	The Mask of Zorro	The Mask of Zorro	0.0	1998.0		136	Action,Adventure,Comedy
tt10293406	movie	The Power of the Dog	The Power of the Dog	0.0	2021.0		126	Drama,Western
tt0108160	movie	Sleepless in Seattle	Sleepless in Seattle	0.0	1993.0		105	Comedy,Drama,Romance
tt1355683	movie	Black Mass	Black Mass	0.0	2015.0		123	Biography,Crime,Drama
tt0478304	movie	The Tree of Life	The Tree of Life	0.0	2011.0		139	Drama,Fantasy
tt8079248	movie	Yesterday	Yesterday	0.0	2019.0		116	Comedy,Fantasy,Music
tt1091722	movie	Adventureland	Adventureland	0.0	2009.0		107	Comedy,Drama,Romance
tt12299608	movie	Mickey 17	Mickey 17	0.0	2025.0		137	Adventure,Comedy,Fantasy
tt0430105	movie	Four Brothers	Four Brothers	0.0	2005.0		109	Action,Crime,Drama
tt0261392	movie	Jay and Silent Bob Strike Back	Jay and Silent Bob Strike Back	0.0	2001.0		104	Comedy
tt0410297	movie	The Lake House	The Lake House	0.0	2006.0		99	Drama,Fantasy,Romance
tt11389872	movie	Kingdom of the Planet of the Apes	Kingdom of the Planet of the Apes	0.0	2024.0		145	Action,Adventure,Drama
tt0451079	movie	Horton Hears a Who!	Horton Hears a Who!	0.0	2008.0		86	Adventure,Animation,Comedy
tt3289956	movie	The Autopsy of Jane Doe	The Autopsy of Jane Doe	0.0	2016.0		86	Horror,Mystery,Thriller
tt17024450	movie	The Equalizer 3	The Equalizer 3	0.0	2023.0		109	Action,Crime,Thriller
tt0947810	movie	Green Zone	Green Zone	0.0	2010.0		115	Action,Drama,Thriller
tt1536537	movie	What Happened to Monday	What Happened to Monday	0.0	2017.0		123	Action,Crime,Fantasy
tt0227445	movie	The Score	The Score	0.0	2001.0		124	Crime,Drama,Thriller
tt5177120	movie	The Ministry of Ungentlemanly Warfare	The Ministry of Ungentlemanly Warfare	0.0	2024.0		122	Action,Comedy,War
tt0265459	movie	One Hour Photo	One Hour Photo	0.0	2002.0		96	Drama,Thriller
tt1067106	movie	A Christmas Carol	A Christmas Carol	0.0	2009.0		96	Adventure,Animation,Comedy
tt6394270	movie	Bombshell	Bombshell	0.0	2019.0		109	Biography,Drama
tt0240890	movie	Serendipity	Serendipity	0.0	2001.0		90	Comedy,Romance
tt0129290	movie	Patch Adams	Patch Adams	0.0	1998.0		115	Biography,Comedy,Drama
tt0218967	movie	The Family Man	The Family Man	0.0	2000.0		125	Comedy,Drama,Fantasy
tt2139881	movie	Long Shot	Long Shot	0.0	2019.0		125	Comedy,Romance
tt0105112	movie	Patriot Games	Patriot Games	0.0	1992.0		117	Action,Thriller
tt0421073	movie	Street Kings	Street Kings	0.0	2008.0		109	Action,Crime,Thriller
tt0062512	movie	You Only Live Twice	You Only Live Twice	0.0	1967.0		117	Action,Adventure,Thriller
tt0114924	movie	While You Were Sleeping	While You Were Sleeping	0.0	1995.0		103	Comedy,Drama,Romance
tt0081573	movie	Superman II	Superman II	0.0	1980.0		127	Action,Adventure,Sci-Fi
tt20215968	movie	Hit Man	Hit Man	0.0	2023.0		115	Comedy,Crime,Romance
tt0365830	movie	Tenacious D in the Pick of Destiny	Tenacious D in The Pick of Destiny	0.0	2006.0		94	Adventure,Comedy,Music
tt0106220	movie	Addams Family Values	Addams Family Values	0.0	1993.0		94	Comedy,Fantasy
tt0396555	movie	Meet the Robinsons	Meet the Robinsons	0.0	2007.0		95	Adventure,Animation,Comedy
tt27534307	movie	Speak No Evil	Speak No Evil	0.0	2024.0		110	Drama,Horror,Thriller
tt14641788	movie	Enola Holmes 2	Enola Holmes 2	0.0	2022.0		129	Action,Adventure,Crime
tt0120907	movie	eXistenZ	eXistenZ	0.0	1999.0		97	Horror,Mystery,Sci-Fi
tt0480242	movie	Dan in Real Life	Dan in Real Life	0.0	2007.0		98	Comedy,Drama,Romance
tt0100758	movie	Teenage Mutant Ninja Turtles	Teenage Mutant Ninja Turtles	0.0	1990.0		93	Action,Adventure,Comedy
tt4682786	movie	Collateral Beauty	Collateral Beauty	0.0	2016.0		97	Drama,Romance
tt4218572	movie	Widows	Widows	0.0	2018.0		129	Crime,Drama,Thriller
tt0086200	movie	Risky Business	Risky Business	0.0	1983.0		99	Comedy,Crime,Drama
tt0328538	movie	Thirteen	Thirteen	0.0	2003.0		100	Drama
tt13274016	movie	Reptile	Reptile	0.0	2023.0		134	Crime,Drama,Mystery
tt0105812	movie	White Men Can't Jump	White Men Can't Jump	0.0	1992.0		115	Comedy,Sport
tt4003440	movie	The House That Jack Built	The House That Jack Built	0.0	2018.0		152	Crime,Drama,Horror
tt0092675	movie	Bloodsport	Bloodsport	0.0	1988.0		92	Action,Biography,Drama
tt6878306	movie	News of the World	News of the World	0.0	2020.0		118	Action,Adventure,Drama
tt0085333	movie	Christine	Christine	0.0	1983.0		110	Horror,Thriller
tt1781922	movie	No Escape	No Escape	0.0	2015.0		103	Action,Thriller
tt0498399	movie	We Own the Night	We Own the Night	0.0	2007.0		117	Crime,Drama,Thriller
tt5294550	movie	All the Money in the World	All the Money in the World	0.0	2017.0		132	Biography,Crime,Drama
tt9214772	movie	Monkey Man	Monkey Man	0.0	2024.0		121	Action,Crime,Thriller
tt1456635	movie	Goon	Goon	0.0	2011.0		92	Comedy,Drama,Sport
tt0076666	movie	Saturday Night Fever	Saturday Night Fever	0.0	1977.0		118	Drama,Music
tt11301886	movie	Rebel Ridge	Rebel Ridge	0.0	2024.0		131	Action,Crime,Drama
tt0116908	movie	The Long Kiss Goodnight	The Long Kiss Goodnight	0.0	1996.0		121	Action,Crime,Drama
tt0080749	movie	The Fog	The Fog	0.0	1980.0		89	Horror,Thriller
tt0096734	movie	The 'Burbs	The 'Burbs	0.0	1989.0		102	Comedy,Mystery,Thriller
tt21942866	movie	Dream Scenario	Dream Scenario	0.0	2023.0		102	Comedy,Drama,Fantasy
tt4273800	movie	The Good Nurse	The Good Nurse	0.0	2022.0		121	Biography,Crime,Drama
tt10618286	movie	Mank	Mank	0.0	2020.0		131	Biography,Drama
tt7638348	movie	Boss Level	Boss Level	0.0	2020.0		100	Action,Adventure,Comedy
tt6265828	movie	A Ghost Story	A Ghost Story	0.0	2017.0		92	Drama,Fantasy,Mystery
tt9619824	movie	Final Destination: Bloodlines	Final Destination: Bloodlines	0.0	2025.0		110	Horror,Thriller
tt1486834	movie	What If	The F Word	0.0	2013.0		98	Comedy,Romance
tt0083131	movie	Stripes	Stripes	0.0	1981.0		106	Comedy,War
tt0316396	movie	Peter Pan	Peter Pan	0.0	2003.0		113	Adventure,Family,Fantasy
tt1491044	movie	The Iceman	The Iceman	0.0	2012.0		106	Biography,Crime,Drama
tt0975645	movie	Hitchcock	Hitchcock	0.0	2012.0		98	Biography,Drama,Romance
tt0841046	movie	Walk Hard: The Dewey Cox Story	Walk Hard: The Dewey Cox Story	0.0	2007.0		96	Comedy,Music
tt0120686	movie	Stepmom	Stepmom	0.0	1998.0		125	Comedy,Drama
tt0414055	movie	Elizabeth: The Golden Age	Elizabeth: The Golden Age	0.0	2007.0		114	Biography,Drama,History
tt0862846	movie	Sunshine Cleaning	Sunshine Cleaning	0.0	2008.0		91	Comedy,Drama
tt1763303	movie	The First Time	The First Time	0.0	2012.0		95	Comedy,Drama,Romance
tt0104815	movie	El Mariachi	El mariachi	0.0	1992.0		81	Action,Crime,Thriller
tt1226753	movie	The Debt	The Debt	0.0	2010.0		113	Drama,Thriller
tt6079516	movie	I See You	I See You	0.0	2019.0		98	Horror,Mystery,Thriller
tt0096487	movie	Young Guns	Young Guns	0.0	1988.0		107	Action,Drama,Western
tt0119558	movie	Lolita	Lolita	0.0	1997.0		137	Drama,Romance
tt2223990	movie	Draft Day	Draft Day	0.0	2014.0		110	Drama,Sport
tt2083383	movie	Trouble with the Curve	Trouble with the Curve	0.0	2012.0		111	Drama,Romance,Sport
tt4624424	movie	Storks	Storks	0.0	2016.0		87	Adventure,Animation,Comedy
tt0433387	movie	Harsh Times	Harsh Times	0.0	2005.0		116	Action,Crime,Drama
tt3168230	movie	Mr. Holmes	Mr. Holmes	0.0	2015.0		104	Crime,Drama,Family
tt0280609	movie	Dog Soldiers	Dog Soldiers	0.0	2002.0		105	Action,Horror,Thriller
tt0116409	movie	The Ghost and the Darkness	The Ghost and the Darkness	0.0	1996.0		110	Adventure,Drama,Thriller
tt1441952	movie	Salmon Fishing in the Yemen	Salmon Fishing in the Yemen	0.0	2011.0		107	Comedy,Drama,Romance
tt8115900	movie	The Bad Guys	The Bad Guys	0.0	2022.0		100	Adventure,Animation,Comedy
tt0093260	movie	Innerspace	Innerspace	0.0	1987.0		120	Action,Adventure,Comedy
tt10168670	movie	Bones and All	Bones and All	0.0	2022.0		131	Drama,Horror,Romance
tt0443465	movie	Before We Go	Before We Go	0.0	2014.0		95	Comedy,Drama,Romance
tt0460829	movie	Inland Empire	Inland Empire	0.0	2006.0		180	Drama,Fantasy,Mystery
tt0101587	movie	City Slickers	City Slickers	0.0	1991.0		113	Comedy,Western
tt1704573	movie	Bernie	Bernie	0.0	2011.0		104	Biography,Comedy,Crime
tt0096463	movie	Working Girl	Working Girl	0.0	1988.0		113	Comedy,Drama,Romance
tt0385887	movie	Motherless Brooklyn	Motherless Brooklyn	0.0	2019.0		144	Crime,Drama,Mystery
tt0074812	movie	Logan's Run	Logan's Run	0.0	1976.0		119	Action,Adventure,Sci-Fi
tt0787474	movie	The Boxtrolls	The Boxtrolls	0.0	2014.0		96	Adventure,Animation,Comedy
tt1772264	movie	Stonehearst Asylum	Stonehearst Asylum	0.0	2014.0		112	Drama,Horror,Mystery
tt0368794	movie	I'm Not There	I'm Not There	0.0	2007.0		135	Biography,Drama,Music
tt0112346	movie	The American President	The American President	0.0	1995.0		114	Comedy,Drama,Romance
tt0115641	movie	Beavis and Butt-Head Do America	Beavis and Butt-Head Do America	0.0	1996.0		81	Adventure,Animation,Comedy
tt0098282	movie	See No Evil, Hear No Evil	See No Evil, Hear No Evil	0.0	1989.0		103	Comedy,Crime
tt4136084	movie	Florence Foster Jenkins	Florence Foster Jenkins	0.0	2016.0		111	Biography,Comedy,Drama
tt6820256	movie	Arctic	Arctic	0.0	2018.0		98	Adventure,Drama
tt0070849	movie	Last Tango in Paris	Ultimo tango a Parigi	0.0	1972.0		129	Drama,Romance
tt5814534	movie	Spies in Disguise	Spies in Disguise	0.0	2019.0		102	Action,Adventure,Animation
tt1767354	movie	Odd Thomas	Odd Thomas	0.0	2013.0		97	Comedy,Fantasy,Horror
tt0095174	movie	Frantic	Frantic	0.0	1988.0		120	Crime,Drama,Mystery
tt0098621	movie	The War of the Roses	The War of the Roses	0.0	1989.0		116	Comedy,Romance
tt0804522	movie	Rendition	Rendition	0.0	2007.0		122	Drama,Thriller
tt0123964	movie	Life	Life	0.0	1999.0		108	Comedy,Crime,Drama
tt0119223	movie	Great Expectations	Great Expectations	0.0	1998.0		111	Drama,Romance
tt3064298	movie	Man Up	Man Up	0.0	2015.0		88	Comedy,Drama,Romance
tt13957560	movie	Dumb Money	Dumb Money	0.0	2023.0		105	Biography,Comedy,Drama
tt5541240	movie	To the Bone	To the Bone	0.0	2017.0		107	Drama
tt0100944	movie	The Witches	The Witches	0.0	1990.0		91	Adventure,Comedy,Family
tt0082517	movie	History of the World: Part I	History of the World: Part I	0.0	1981.0		92	Comedy,History,Musical
tt1441326	movie	Martha Marcy May Marlene	Martha Marcy May Marlene	0.0	2011.0		102	Drama,Mystery,Thriller
tt0294870	movie	Rent	Rent	0.0	2005.0		135	Drama,Musical,Romance
tt7549996	movie	Judy	Judy	0.0	2019.0		118	Biography,Drama,Music
tt0114681	movie	To Die For	To Die For	0.0	1995.0		106	Comedy,Crime,Drama
tt0083767	movie	Creepshow	Creepshow	0.0	1982.0		120	Comedy,Fantasy,Horror
tt0210070	movie	Ginger Snaps	Ginger Snaps	0.0	2000.0		108	Drama,Fantasy,Horror
tt0375154	movie	Tristan + Isolde	Tristan + Isolde	0.0	2006.0		125	Action,Drama,Romance
tt11466222	movie	Jackass Forever	Jackass Forever	0.0	2022.0		96	Action,Comedy,Documentary
tt0089092	movie	Enemy Mine	Enemy Mine	0.0	1985.0		108	Action,Adventure,Drama
tt1869716	movie	The East	The East	0.0	2013.0		116	Adventure,Crime,Drama
tt1024943	movie	Om Shanti Om	Om Shanti Om	0.0	2007.0		162	Action,Comedy,Drama
tt2382396	movie	Joe	Joe	0.0	2013.0		117	Crime,Drama,Thriller
tt0977855	movie	Fair Game	Fair Game	0.0	2010.0		108	Biography,Drama,Thriller
tt3495026	movie	Fan	Fan	0.0	2016.0		142	Action,Drama,Thriller
tt0091187	movie	Heartbreak Ridge	Heartbreak Ridge	0.0	1986.0		130	Drama,War
tt26625693	movie	The Order	The Order	0.0	2024.0		116	Crime,Drama,Thriller
tt1981115	movie	Thor: The Dark World	Thor: The Dark World	0.0	2013.0		112	Action,Adventure,Fantasy
tt4154664	movie	Captain Marvel	Captain Marvel	0.0	2019.0		123	Action,Adventure,Sci-Fi
tt0242653	movie	The Matrix Revolutions	The Matrix Revolutions	0.0	2003.0		129	Action,Sci-Fi
tt0367594	movie	Charlie and the Chocolate Factory	Charlie and the Chocolate Factory	0.0	2005.0		115	Adventure,Comedy,Family
tt1430132	movie	The Wolverine	The Wolverine	0.0	2013.0		126	Action,Sci-Fi
tt1637688	movie	In Time	In Time	0.0	2011.0		109	Action,Sci-Fi,Thriller
tt0120591	movie	Armageddon	Armageddon	0.0	1998.0		151	Action,Adventure,Sci-Fi
tt0493464	movie	Wanted	Wanted	0.0	2008.0		110	Action,Crime,Thriller
tt4649466	movie	Kingsman: The Golden Circle	Kingsman: The Golden Circle	0.0	2017.0		141	Action,Adventure,Comedy
tt3731562	movie	Kong: Skull Island	Kong: Skull Island	0.0	2017.0		118	Action,Adventure,Fantasy
tt0808151	movie	Angels & Demons	Angels & Demons	0.0	2009.0		138	Mystery,Thriller
tt0195714	movie	Final Destination	Final Destination	0.0	2000.0		98	Horror,Thriller
tt1386588	movie	The Other Guys	The Other Guys	0.0	2010.0		107	Action,Comedy,Crime
tt0803096	movie	Warcraft	Warcraft	0.0	2016.0		123	Action,Adventure,Fantasy
tt0364725	movie	Dodgeball: A True Underdog Story	Dodgeball: A True Underdog Story	0.0	2004.0		92	Comedy,Sport
tt0429493	movie	The A-Team	The A-Team	0.0	2010.0		117	Action,Adventure,Crime
tt1601913	movie	The Grey	The Grey	0.0	2011.0		117	Action,Adventure,Drama
tt1211956	movie	Escape Plan	Escape Plan	0.0	2013.0		115	Action,Thriller
tt0145660	movie	Austin Powers: The Spy Who Shagged Me	Austin Powers: The Spy Who Shagged Me	0.0	1999.0		95	Action,Adventure,Comedy
tt0265208	movie	The Girl Next Door	The Girl Next Door	0.0	2004.0		109	Comedy,Drama,Romance
tt0117509	movie	Romeo + Juliet	Romeo + Juliet	0.0	1996.0		120	Drama,Romance
tt0266915	movie	Rush Hour 2	Rush Hour 2	0.0	2001.0		90	Action,Comedy,Crime
tt2463208	movie	The Adam Project	The Adam Project	0.0	2022.0		106	Action,Adventure,Comedy
tt1636826	movie	Project X	Project X	0.0	2012.0		88	Comedy
tt0187738	movie	Blade II	Blade II	0.0	2002.0		117	Action,Horror,Sci-Fi
tt1599348	movie	Safe House	Safe House	0.0	2012.0		115	Action,Thriller
tt1972591	movie	King Arthur: Legend of the Sword	King Arthur: Legend of the Sword	0.0	2017.0		126	Action,Adventure,Drama
tt0128853	movie	You've Got Mail	You've Got Mail	0.0	1998.0		119	Comedy,Drama,Romance
tt0758752	movie	Love & Other Drugs	Love & Other Drugs	0.0	2010.0		112	Comedy,Drama,Romance
tt1272878	movie	2 Guns	2 Guns	0.0	2013.0		109	Action,Comedy,Crime
tt1605630	movie	American Reunion	American Reunion	0.0	2012.0		113	Comedy
tt1321870	movie	Gangster Squad	Gangster Squad	0.0	2013.0		113	Action,Crime,Drama
tt3766354	movie	The Equalizer 2	The Equalizer 2	0.0	2018.0		121	Action,Crime,Mystery
tt1560220	movie	Zombieland: Double Tap	Zombieland: Double Tap	0.0	2019.0		99	Action,Comedy,Horror
tt2406566	movie	Atomic Blonde	Atomic Blonde	0.0	2017.0		115	Action,Thriller
tt0401855	movie	Underworld: Evolution	Underworld: Evolution	0.0	2006.0		106	Action,Fantasy,Thriller
tt0371724	movie	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	0.0	2005.0		109	Adventure,Comedy,Sci-Fi
tt1136617	movie	The Killer	The Killer	0.0	2023.0		118	Action,Adventure,Crime
tt0993842	movie	Hanna	Hanna	0.0	2011.0		111	Action,Adventure,Drama
tt0114148	movie	Pocahontas	Pocahontas	0.0	1995.0		81	Adventure,Animation,Drama
tt0142688	movie	The Ninth Gate	The Ninth Gate	0.0	1999.0		133	Mystery,Thriller
tt0106697	movie	Demolition Man	Demolition Man	0.0	1993.0		115	Action,Sci-Fi,Thriller
tt1935859	movie	Miss Peregrine's Home for Peculiar Children	Miss Peregrine's Home for Peculiar Children	0.0	2016.0		127	Adventure,Drama,Family
tt4701182	movie	Bumblebee	Bumblebee	0.0	2018.0		114	Action,Adventure,Sci-Fi
tt7556122	movie	The Old Guard	The Old Guard	0.0	2020.0		125	Action,Thriller
tt0327084	movie	Over the Hedge	Over the Hedge	0.0	2006.0		83	Adventure,Animation,Comedy
tt0145681	movie	The Bone Collector	The Bone Collector	0.0	1999.0		118	Crime,Drama,Mystery
tt11858890	movie	The Creator	The Creator	0.0	2023.0		133	Action,Adventure,Drama
tt7040874	movie	A Simple Favor	A Simple Favor	0.0	2018.0		117	Comedy,Crime,Mystery
tt0104714	movie	Lethal Weapon 3	Lethal Weapon 3	0.0	1992.0		118	Action,Crime,Thriller
tt0088944	movie	Commando	Commando	0.0	1985.0		90	Action,Adventure,Thriller
tt0120681	movie	From Hell	From Hell	0.0	2001.0		122	Crime,Horror,Mystery
tt0122933	movie	Analyze This	Analyze This	0.0	1999.0		103	Comedy,Crime
tt0120783	movie	The Parent Trap	The Parent Trap	0.0	1998.0		128	Adventure,Comedy,Drama
tt1188729	movie	Pandorum	Pandorum	0.0	2009.0		108	Action,Horror,Mystery
tt10545296	movie	The Hunger Games: The Ballad of Songbirds & Snakes	The Hunger Games: The Ballad of Songbirds & Snakes	0.0	2023.0		157	Action,Adventure,Drama
tt1054606	movie	The Imaginarium of Doctor Parnassus	The Imaginarium of Doctor Parnassus	0.0	2009.0		123	Adventure,Comedy,Fantasy
tt0385880	movie	Monster House	Monster House	0.0	2006.0		91	Animation,Comedy,Family
tt0327850	movie	The Rundown	The Rundown	0.0	2003.0		104	Action,Adventure,Comedy
tt0404032	movie	The Exorcism of Emily Rose	The Exorcism of Emily Rose	0.0	2005.0		119	Drama,Horror,Thriller
tt0087928	movie	Police Academy	Police Academy	0.0	1984.0		96	Comedy
tt0104070	movie	Death Becomes Her	Death Becomes Her	0.0	1992.0		104	Comedy,Fantasy,Horror
tt0427327	movie	Hairspray	Hairspray	0.0	2007.0		117	Comedy,Drama,Musical
tt0107977	movie	Robin Hood: Men in Tights	Robin Hood: Men in Tights	0.0	1993.0		104	Adventure,Comedy,Musical
tt0117438	movie	Ransom	Ransom	0.0	1996.0		121	Action,Crime,Drama
tt3606752	movie	Cars 3	Cars 3	0.0	2017.0		102	Adventure,Animation,Comedy
